"whichDataset","sentiment","text"
"Trump",1,"The MOVEMENT in Portsmouth, New Hampshire w/ 7K supporters. THANK YOU! This is the biggest election of our lifetime- get out &amp; VOTE on 11/8! https://t.co/6UwL1fJWLo"
"Trump",-1,"Landing in New Hampshire soon to talk about the massive drug problem there, and all over the country."
"Trump",1,"The truth is a beautiful weapon. https://t.co/P7FrFhicvw"
"Trump",1,"RT @DanScavino: Mr. Trump removing the broken teleprompter in North Carolina-in front of a massive crowd. He goes on&amp;delivers the best spee €_"
"Trump",1,"Hillary Clinton should have been prosecuted and should be in jail. Instead she is running for president in what looks like a rigged election"
"Trump",0,"Will be in Bangor, Maine today at 3pm- join me! #MAGA Tickets: https://t.co/NY7E1FBOB7 https://t.co/5TN2wvnR7J"
"Trump",-2,"This election is being rigged by the media pushing false and unsubstantiated charges, and outright lies, in order to elect Crooked Hillary!"
"Trump",-1,"100% fabricated and made-up charges, pushed strongly by the media and the Clinton Campaign, may poison the minds of the American Voter. FIX!"
"Trump",1,"Thank you @TrumpWomensTour! #MakeAmericaGreatAgain https://t.co/R4oxaHpsAB"
"Trump",3,"Thank you Charlotte, North Carolina! We are going to have an AMAZING victory on November 8th...because this is all about the people! #MAGA https://t.co/WPgEuijDOJ"
"Trump",0,"Make sure you're registered to vote! Let's #MakeAmericaGreatAgain! We can't afford more years of FAILURE! All info: https://t.co/HfihPERFgZ https://t.co/FkkGYNLs1V"
"Trump",2,"Thank you for your support Greensboro, North Carolina. Next stop - Charlotte! #MAGA https://t.co/3KWOl2ibaW https://t.co/jjde4W1hz2"
"Trump",-1,"WHAT THEY ARE SAYING ABOUT THE CLINTON CAMPAIGN €™S ANTI-CATHOLIC BIGOTRY:  https://t.co/oRUlaT4zbn"
"Trump",4,"Thank you to our U.S. Navy for protecting our country, both in times of peace &amp; war. Together, WE WILL MAKE AMERICA SAFE &amp; GREAT AGAIN! https://t.co/PGO6uuFXL6"
"Trump",0,"Join me live in Cincinnati, Ohio! #TrumpRally #MAGA https://t.co/MzqgNNVfZb"
"Trump",0,"Join me in Greensboro, North Carolina tomorrow at 2:00pm! #TrumpRally https://t.co/vpLryxCyoq https://t.co/dRra2AqayJ"
"Trump",1,"RT @TeamTrump: ""This is a crossroads in the history of our civilization that will determine whether or not We The People reclaim control ov €_"
"Trump",1,"Dem Gov. of MN. just announced that the Affordable Care Act (Obamacare) is no longer affordable. I've been saying this for years- disaster!"
"Trump",4,"Great event in Columbus- taking off for Cincinnati now. Great new Ohio poll out- thank you! OHIO NBC/WSJ/MARIST POLL Trump 42%  Clinton 41%"
"Trump",1,"Just left a great rally in Florida - now heading to Ohio for two more. Will be there soon."
"Trump",0,"I am making a major speech in West Palm Beach, Florida at noon. Tune in!"
"Trump",1,"Thank you! #MAGA #AmericaFirst https://t.co/fG313wjlKm"
"Trump",0,"Join me in Ohio &amp; Maine! Cincinnati, Ohio- tonight @ 7:30pm: https://t.co/XlHGD1VrMo Bangor, Maine - Saturday @ 3pm: https://t.co/NY7E1FBOB7 https://t.co/mRwnb6vqCj"
"Trump",-3,"The phony story in the failing @nytimes is a TOTAL FABRICATION. Written by same people as last discredited story on women. WATCH!"
"Trump",0,"Why didn't the writer of the twelve year old article in People Magazine mention the ""incident"" in her story. Because it did not happen!"
"Trump",0,"I will be in Cincinnati, Ohio tomorrow night at 7:30pm- join me! #OhioVotesEarly #VoteTrumpPence16  Tickets: https://t.co/XlHGD1VrMo https://t.co/XUFuGc4Fg5"
"Trump",0,"The MOVEMENT in Lakeland, Florida. Voter registration extended to 10/18. REGISTER ASAP @ https://t.co/HfihPERFgZ &amp; get out to VOTE on 11/8! https://t.co/BROFXGSpjw"
"Trump",0,"The people of Cuba have struggled too long. Will reverse Obama's Executive Orders and concessions towards Cuba until freedoms are restored."
"Trump",0,"PAY TO PLAY POLITICS.  #CrookedHillary https://t.co/wjsl8ITVvk"
"Trump",-1,"Very little pick-up by the dishonest media of incredible information provided by WikiLeaks. So dishonest! Rigged system!"
"Trump",0,"Crooked Hillary Clinton likes to talk about the things she will do but she has been there for 30 years - why didn't she do them?"
"Trump",1,"Thank you Florida- a MOVEMENT that has never been seen before and will never be seen again. Lets get out &amp; #VoteTrumpPence16 on 11/8! #MAGA https://t.co/e90a2AL7vO"
"Trump",0,"Join me Thursday in Florida &amp; Ohio! West Palm Beach, FL at noon: https://t.co/jwbZnQhxg9 Cincinnati, OH this 7:30pm: https://t.co/5w2UhalPIx"
"Trump",-1,"Wow, @CNN Town Hall questions were given to Crooked Hillary Clinton in advance of big debates against Bernie Sanders. Hillary &amp; CNN FRAUD!"
"Trump",1,"Thank you Texas! If you haven't registered to VOTE- today is your last day. Go to: https://t.co/HfihPEA3Sp &amp; get out on 11/8/16 to #MAGA! https://t.co/KlRx4GoO64"
"Trump",0,"VOTER REGISTRATION DEADLINES TODAY. You can register now at: https://t.co/HfihPEA3Sp and get out to #VoteTrumpPence2016! #MAGA https://t.co/7Y3kuTELyt"
"Trump",-1,"DON'T LET HER FOOL US AGAIN. https://t.co/3QSoADFh7S"
"Trump",-1,"Crooked's State Dept gave special attention to ""Friends of Bill"" after the Haiti Earthquake. Unbelievable! https://t.co/opP2l8ln0J"
"Trump",0,"RT @DonaldJTrumpJr: 13 states have voter registration deadlines TODAY: FL, OH, PA, MI, GA, TX, NM, IN, LA, TN, AR, KY, SC.  Register: https €_"
"Trump",-2,"I hope people are looking at the disgraceful behavior of Hillary Clinton as exposed by WikiLeaks. She is unfit to run."
"Trump",0,"In Texas now, leaving soon for BIG rally in Florida!"
"Trump",1,"The very foul mouthed Sen. John McCain begged for my support during his  primary (I gave, he won), then dropped me over locker room remarks!"
"Trump",0,"Wow. Unbelievable. https://t.co/RcBPCcmwnD"
"Trump",-2,"Disloyal R's are far more difficult than Crooked Hillary. They come at you from all sides. They don €™t know how to win - I will teach them!"
"Trump",1,"With the exception of cheating Bernie out of the nom the Dems have always proven to be far more loyal to each other than the Republicans!"
"Trump",1,"It is so nice that the shackles have been taken off me and I can now fight for America the way I want to."
"Trump",0,"RT @EricTrump: 13 states have voter registration deadlines TODAY: FL, OH, PA, MI, GA, TX, NM, IN, LA, TN, AR, KY, SC.  Register: https://t. €_"
"Trump",-5,"Our very weak and ineffective leader, Paul Ryan, had a bad conference call where his members went wild at his disloyalty."
"Trump",2,"Despite winning the second debate in a landslide (every poll), it is hard to do well when Paul Ryan and others give zero support!"
"Trump",2,"Thank you Pennsylvania. This is a MOVEMENT like we have never seen before! #VoteTrumpPence16 on 11/8/16- together, we will #MAGA! https://t.co/vS64Cuvczc"
"Trump",-1,"Is this really America? Terrible! https://t.co/WiwC61PIFu"
"Trump",-1,"Wow, @CNN got caught fixing their ""focus group"" in order to make Crooked Hillary look better. Really pathetic and totally dishonest!"
"Trump",2,"Debate polls look great - thank you! #MAGA #AmericaFirst https://t.co/4peQ3Sswdz"
"Trump",-2,"CNN is the worst - fortunately they have bad ratings because everyone knows they are biased. https://t.co/oFRfNY2rUY"
"Trump",-2,"Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting Republican nominee"
"Trump",3,"Thank you for all of the great comments on the debate last night. Very exciting!"
"Trump",1,"Thank you St. Louis, Missouri! #MakeAmericaGreatAgain   https://t.co/2llBltf0mE https://t.co/wBmVxf1a9D"
"Trump",2,"RT @mike_pence: Congrats to my running mate @realDonaldTrump on a big debate win! Proud to stand with you as we #MAGA."
"Trump",1,"RT @TeamTrump: RT if you agree @realDonaldTrump WON the #Debate- BIG LEAGUE! #MAGA https://t.co/EmwDZ32uAZ"
"Trump",-1,"RT @DonaldJTrumpJr: Someone please fact check her coal comments. Give me a break. #debates"
"Trump",0,"RT @TeamTrump: It €™s US vs. them! @realDonaldTrump will fight for you! #BigLeagueTruth #Debates"
"Trump",-1,"MY PRO-GROWTH Econ Plan:  œ…Eliminate excessive regulations!   œ…Lean government!  œ…Lower taxes! #DebatesÂ  #BigLeagueTruth https://t.co/JLiycYj6Ob"
"Trump",0,"Hypocrite: @HillaryClinton is the single biggest beneficiary of Citizens United in history, by far. #debate #bigleaguetruth"
"Trump",-2,"RT @DonaldJTrumpJr: Ironic since Hillary has gotten a lot more of that ""dark unaccountable money"" into her campaign. #debates"
"Trump",-2,"RT @TeamTrump: ""She calls our people deplorable and irredeemable. I will be a president for ALL of our people."" - @RealDonaldTrump #BigLeag €_"
"Trump",-2,"RT @KellyannePolls: After a decent first debate, @HillaryClinton is back to form: pedantic, lawyerly, technocratic, (woefully untruthful) r €_"
"Trump",-1,"Our country has the slowest growth since 1929. #BigLeagueTruth #debate"
"Trump",1,"RT @DanScavino: WE LOVE OUR DEPLORABLES!!! #TrumpTrain #Debates2016 https://t.co/2Nt9ID3tV7"
"Trump",0,"@AC360:  €œHow can you unite a country if you €™ve written off tens of millions of Americans? €  #Deplorables #BigLeagueTruth #Debate"
"Trump",0,"This country cannot take four more years of Barack Obama! #Debate"
"Trump",0,"We agree @POTUS-  ""SHE'LL (Hillary Clinton) SAY ANYTHING &amp; CHANGE NOTHING. IT'S TIME TO TURN THE PAGE"" -President Obama"
"Trump",0,"If @HillaryClinton is president, she €™ll be all talk and nothing will get done. #Debate #BigLeagueTruth"
"Trump",0,"FACT  œ” ¸  on  €œred line €  in Syria: HRC ""I wasn €™t there."" Fact: line drawn in Aug  €™12. HRC Secy of State til Feb  €™13. https://t.co/4yZjH3TR5B"
"Trump",1,"In my administration, EVERY American will be treated equally, protected equally, and honored equally #Debate #BigLeagueTruth"
"Trump",-2,"RT @TeamTrump: It's hard to fight terrorism when you're making cash payments to the world's LARGEST state sponsor of TERROR. Under Trump: N €_"
"Trump",0,"RT @TeamTrump: .@HillaryClinton had her chance and she BLEW IT. #BigLeagueTruth #Debates https://t.co/d2MI0DCg5Y"
"Trump",1,"RT @TeamTrump: ""We are going to be THRIVING again."" - @realDonaldTrump #BigLeagueTruth #Debates2016 https://t.co/CaFOF7jS7k"
"Trump",-1,"We cannot let this evil continue! #Debates2016 https://t.co/f6BxYyRJID"
"Trump",0,"This is the definition of ransom  ¬‡ https://t.co/370piI2JLp"
"Trump",3,"The world is most peaceful, and most prosperous when America is strongest. https://t.co/Y2Dx7xyBBs"
"Trump",1,"Here are Hillary Clinton's ""accomplishments"" at the State Department. #Debates2016 #RattledHillary https://t.co/iouuqXYAdq"
"Trump",0,"RT @TeamTrump: #RattledHillary wants to talk about her 30 years in service. How about her 30 years of FLOPS  ” ¸ FLOPS?! #BigLeagueTruth #Debat €_"
"Trump",-1,"RT @TeamTrump: .@HillaryClinton is RAISING your taxes to a disastrous level. @realDonaldTrump is going to LOWER your taxes - BIG LEAGUE! #D €_"
"Trump",1,"History lesson: There €™s a big difference between Hillary Clinton and Abraham Lincoln. For one, his nickname is Honest Abe. #RattledHillary https://t.co/A2RESNihb4"
"Trump",0,"We're going to cut taxes BIG LEAGUE for the middle class. She's raising your taxes and I'm lowering your taxes! https://t.co/ZwIkqNH2FX"
"Trump",0,"""YOU NEED BOTH A PUBLIC AND A PRIVATE POSITION"" @HillaryClinton #Debates2016 https://t.co/oI2qi2HAdO"
"Trump",-1,"Hypocrite! @HillaryClinton claims she needs a  €œpublic and a private stance €  in discussions with Wall Street banks. #Debate"
"Trump",0,"I hope when the MSM runs its  €œinterruption counters €  they consider the # of times the moderators interrupted me compared to Hillary. #Debate https://t.co/R0Yuh3pX9O"
"Trump",0,".@HillaryClinton - ITS CALLED EXTREME VETTING! #Debates2016 https://t.co/ueq7cbOg9Y"
"Trump",0,".@HillaryClinton #ICYMI- ""WE ARE NOT IN A NARRATIVE FIGHT."" @Mike_Pence #MAGA https://t.co/FUQzXlyPwY"
"Trump",-1,"RT @TeamTrump: ONLY @realDonaldTrump will end what even @BillClinton called a CRAZY SYSTEM. #BigLeagueTruth #Debate https://t.co/cgoqZLDXDV"
"Trump",-1,"#CrookedHillary has FAILED all over the world!   °€  #BigLeagueTruth #Debates2016 https://t.co/dalk9JKcFg"
"Trump",0,"RT @realDonaldTrump: ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates"
"Trump",0,".@HillaryClinton is NOT above the law! #Debates2016 https://t.co/4arYZcGgYZ"
"Trump",0,"RT @TeamTrump: We agree with Bill, ObamaCare is  €œthe craziest thing in the world. €  #BigLeagueTruth #Debates2016 https://t.co/v2yo6pSYoB"
"Trump",2,".@HillaryClinton : Bill  €œclarified €  what he meant when calling Obamacare a  €œdisaster. €  Actually  €œdisaster €  is pretty clear. #Debate"
"Trump",3,"We must repeal Obamacare and replace it with a much more competitive, comprehensive, affordable system. #debate #MAGA"
"Trump",-1,"Obama and Clinton told the same lie to sell #ObamaCare. #Debates2016 https://t.co/vhOLtHrR66"
"Trump",0,"ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates"
"Trump",0,"Hillary €™s 33,000 deleted emails about her daughter €™s wedding. That €™s a lot of wedding emails. #debate"
"Trump",0,"Basically nothing Hillary has said about her secret server has been true. #CrookedHillary"
"Trump",0,"If I win-I am going to instruct my AG to get a special prosecutor to look into your situation bc there's never been anything like your lies."
"Trump",0,"RT @TeamTrump: RT if you believe @HillaryClinton is the one who owes America an apology! #BigLeagueTruth #Debates https://t.co/KcmDedSUTw"
"Trump",0,"Donald J. Trump's History Of Empowering Women #BigLeagueTruth https://t.co/oY2YSPz7nB"
"Trump",-2,"There €™s never been anyone more abusive to women in politics than Bill Clinton.My words were unfortunate-the Clintons €™ actions were far worse"
"Trump",0,"RT @TeamTrump: Quite simply, @HillaryClinton mistreats women. #BigLeagueTruth #Debate2016 https://t.co/zhgrulIctf https://t.co/wHtwtnCxxQ"
"Trump",0,"I €™m not proud of my locker room talk. But this world has serious problems. We need serious leaders. #debate #BigLeagueTruth"
"Trump",-1,"RT @TeamTrump: .@realDonaldTrump is here to talk about the REAL issues #BigLeagueTruth #Debates2016 https://t.co/C5OF7HdJz6"
"Trump",1,"It €™s this simple.  €œMake America Great Again. €  #debate #BigLeagueTruth"
"Trump",2,"RT @TeamTrump: .@HillaryClinton just claimed she has a ""positive, optimistic view"" for America. #Debates https://t.co/hOWJYZbD7v"
"Trump",0,"My team of deplorables will be taking over my Twitter account for tonight's #debate #MakeAmericaGreatAgain"
"Trump",0,"Join me on #FacebookLive as I conclude my final #debate preparations. https://t.co/gAbNvI8Fd7"
"Trump",-3,"The Palestinian terror attack today reminds the world of the grievous perils facing Israeli citizens....continued: https://t.co/d2Upx5FitC"
"Trump",0,"Exclusive Video €“Broaddrick, Willey, Jones to Bill's Defenders:  €˜These Are Crimes, €™  €˜Terrified €™ of  €˜Enabler €™ Hillary  https://t.co/DMfLsIbtU1"
"Trump",2,"LA Times- USC Dornsife Sunday Poll: Donald Trump Retains 2 Point Lead Over Hillary: https://t.co/n05rul4Ycw"
"Trump",-1,"So many self-righteous hypocrites. Watch their poll numbers - and elections - go down!"
"Trump",1,"""@HenryLeledog: @realDonaldTrump This Black Democrat is on the ""TRUMP TRAIN""!!"""
"Trump",1,"""@maidaa17: @realDonaldTrump GOP traitors! Not supporting U is voting for her, destroying America."
"Trump",1,"""@CharleneOsbor17: @realDonaldTrump politicians don't count. It's the people. We are behind trump all the way to White House."""
"Trump",1,"""@eericmyers: @realDonaldTrump  ""Republican leadership"" should have only one job: Help elect the nominee we voted for, Donald J. Trump."""
"Trump",2,"""@Jodygirl1010: @realDonaldTrump I am a woman who continues to support &amp; stand with #Trump! #dtmag https://t.co/nFmY3FJuEf"" Thank you."
"Trump",-1,"EXCLUSIVE  €” Video Interview: Bill Clinton Accuser Juanita Broaddrick Relives Brutal Rapes: https://t.co/9j7f8VK9Md"
"Trump",2,"Tremendous support (except for some Republican ""leadership""). Thank you."
"Trump",4,"Thank you to my great supporters in Wisconsin. I heard that the crowd and enthusiasm was unreal!"
"Trump",-2,"RT @atensnut: Hillary calls Trump's remarks ""horrific"" while she lives with and protects a ""Rapist"".  Her actions are horrific."
"Trump",-3,"RT @atensnut: How many times must it be said? Actions speak louder than words. DT said bad things!HRC threatened me after BC raped me."
"Trump",-1,"The media and establishment want me out of the race so badly -  I WILL NEVER DROP OUT OF THE RACE, WILL NEVER LET MY SUPPORTERS DOWN! #MAGA"
"Trump",1,"Certainly has been an interesting 24 hours!"
"Trump",0,"Here is my statement. https://t.co/WAZiGoQqMQ"
"Trump",0,"Thoughts &amp; prayers with the millions of people in the path of Hurricane Matthew. Look out for neighbors, and listen to your local officials. https://t.co/6MoZdcmYmT"
